"Latest: Time (s)";"Latest: Potential (V)"
1,109;-0,00274658203125
1,11;-0,00274658203125
1,111;-0,00274658203125
1,112;-0,00274658203125
1,113;-0,00274658203125
1,114;-0,00274658203125
1,115;-0,00274658203125
1,116;-0,00274658203125
1,117;-0,00274658203125
1,118;-0,00274658203125
1,119;-0,00274658203125
1,12;-0,00274658203125
1,121;-0,00274658203125
1,122;-0,00274658203125
1,123;-0,00274658203125
1,124;-0,00274658203125
1,125;-0,00274658203125
1,126;-0,00274658203125
1,127;-0,00274658203125
1,128;-0,00274658203125
1,129;-0,00274658203125
1,13;-0,00274658203125
1,131;-0,00274658203125
1,132;-0,00274658203125
1,133;-0,00274658203125
1,134;-0,00274658203125
1,135;-0,00274658203125
1,136;-0,00274658203125
1,137;-0,00274658203125
1,138;-0,00274658203125
1,139;-0,00274658203125
1,14;-0,00274658203125
1,141;-0,00274658203125
1,142;-0,00274658203125
1,143;-0,00274658203125
1,144;-0,00274658203125
1,145;-0,00274658203125
1,146;-0,00274658203125
1,147;-0,00274658203125
1,148;-0,00274658203125
1,149;-0,00274658203125
1,15;-0,00274658203125
1,151;-0,00274658203125
1,152;-0,00274658203125
1,153;-0,00274658203125
1,154;-0,00274658203125
1,155;-0,00274658203125
1,156;-0,00274658203125
1,157;-0,00274658203125
1,158;-0,00274658203125
1,159;-0,00274658203125
1,16;-0,00274658203125
1,161;-0,00274658203125
1,162;-0,00274658203125
1,163;-0,00274658203125
1,164;-0,00274658203125
1,165;-0,00885009765625
1,166;-0,00885009765625
1,167;-0,00885009765625
1,168;-0,00274658203125
1,169;-0,00885009765625
1,17;-0,00274658203125
1,171;-0,00885009765625
1,172;-0,00885009765625
1,173;-0,00885009765625
1,174;-0,00885009765625
1,175;-0,00885009765625
1,176;-0,00885009765625
1,177;-0,00885009765625
1,178;-0,00885009765625
1,179;-0,00885009765625
1,18;-0,00885009765625
1,181;-0,00885009765625
1,182;-0,00885009765625
1,183;-0,00885009765625
1,184;-0,00885009765625
1,185;-0,00885009765625
1,186;-0,00885009765625
1,187;-0,00885009765625
1,188;-0,0149536132812
1,189;-0,0149536132812
1,19;-0,0149536132812
1,191;-0,0149536132812
1,192;-0,0149536132812
1,193;-0,0149536132812
1,194;-0,0149536132812
1,195;-0,0149536132812
1,196;-0,0149536132812
1,197;-0,0149536132812
1,198;-0,0210571289062
1,199;-0,0210571289062
1,2;-0,0210571289062
1,201;-0,0210571289062
1,202;-0,0210571289062
1,203;-0,0271606445312
1,204;-0,0271606445312
1,205;-0,0271606445312
1,206;-0,0271606445312
1,207;-0,0332641601562
1,208;-0,0271606445312
1,209;-0,0332641601562
1,21;-0,0332641601562
1,211;-0,0393676757812
1,212;-0,0393676757812
1,213;-0,0393676757812
1,214;-0,0454711914062
1,215;-0,0454711914062
1,216;-0,0515747070312
1,217;-0,0515747070312
1,218;-0,0576782226562
1,219;-0,0576782226562
1,22;-0,0637817382812
1,221;-0,0698852539062
1,222;-0,0698852539062
1,223;-0,0759887695312
1,224;-0,0881958007812
1,225;-0,0881958007812
1,226;-0,100708007812
1,227;-0,106811523438
1,228;-0,119018554688
1,229;-0,125122070312
1,23;-0,137329101562
1,231;-0,155639648438
1,232;-0,167846679688
1,233;-0,186462402344
1,234;-0,204772949219
1,235;-0,229187011719
1,236;-0,253601074219
1,237;-0,284423828125
1,238;-0,321044921875
1,239;-0,36376953125
1,24;-0,412902832031
1,241;-0,467834472656
1,242;-0,535278320312
1,243;-0,608825683594
1,244;-0,706787109375
1,245;-0,816955566406
1,246;-0,945739746094
1,247;-1,10473632812
1,248;-1,28234863281
1,249;-1,484375
1,25;-1,69860839844
1,251;-1,93145751953
1,252;-2,17010498047
1,253;-2,40295410156
1,254;-2,63549804688
1,255;-2,85614013672
1,256;-3,07037353516
1,257;-3,27850341797
1,258;-3,48052978516
1,259;-3,65814208984
1,26;-3,82965087891
1,261;-3,98895263672
1,262;-4,12353515625
1,263;-4,24591064453
1,264;-4,34387207031
1,265;-4,42352294922
1,266;-4,47265625
1,267;-4,48486328125
1,268;-4,46044921875
1,269;-4,39300537109
1,27;-4,19097900391
1,271;-4,05609130859
1,272;-3,88458251953
1,273;-3,68865966797
1,274;-3,46221923828
1,275;-3,23577880859
1,276;-2,99682617188
1,277;-2,76428222656
1,278;-2,51312255859
1,279;-2,29278564453
1,28;-2,08465576172
1,281;-1,88232421875
1,282;-1,67419433594
1,283;-1,49658203125
1,284;-1,31896972656
1,285;-1,16607666016
1,286;-1,01287841797
1,287;-0,890502929688
1,288;-0,780334472656
1,289;-0,694580078125
1,29;-0,614929199219
1,291;-0,553588867188
1,292;-0,498657226562
1,293;-0,455627441406
1,294;-0,419006347656
1,295;-0,382385253906
1,296;-0,3515625
1,297;-0,321044921875
1,298;-0,29052734375
1,299;-0,265808105469
1,3;-0,241394042969
1,301;-0,216979980469
1,302;-0,198669433594
1,303;-0,173950195312
1,304;-0,155639648438
1,305;-0,137329101562
1,306;-0,125122070312
1,307;-0,106811523438
1,308;-0,0881958007812
1,309;-0,0637817382812
1,31;-0,0271606445312
1,311;0,009765625
1,312;0,052490234375
1,313;0,101623535156
1,314;0,150451660156
1,315;0,199584960938
1,316;0,248413085938
1,317;0,303649902344
1,318;0,352478027344
1,319;0,40771484375
1,32;0,46875
1,321;0,536193847656
1,322;0,603637695312
1,323;0,683288574219
1,324;0,78125
1,325;0,891418457031
1,326;1,01379394531
1,327;1,16088867188
1,328;1,33850097656
1,329;1,54663085938
1,33;1,78527832031
1,331;2,06085205078
1,332;2,36694335938
1,333;2,7099609375
1,334;3,08959960938
1,335;3,49365234375
1,336;3,91021728516
1,337;4,32037353516
1,338;4,70611572266
1,339;5,0244140625
1,34;5,28167724609
1,341;5,46539306641
1,342;5,58776855469
1,343;5,66131591797
1,344;5,67352294922
1,345;5,64300537109
1,346;5,55725097656
1,347;5,42877197266
1,348;5,25115966797
1,349;5,01220703125
1,35;4,72442626953
1,351;4,38781738281
1,352;3,99566650391
1,353;3,56719970703
1,354;3,10791015625
1,355;2,64251708984
1,356;2,18322753906
1,357;1,77307128906
1,358;1,43005371094
1,359;1,15478515625
1,36;0,940246582031
1,361;0,775146484375
1,362;0,640258789062
1,363;0,536193847656
1,364;0,450439453125
1,365;0,382995605469
1,366;0,328063964844
1,367;0,285034179688
1,368;0,248413085938
1,369;0,217895507812
1,37;0,193176269531
1,371;0,168762207031
1,372;0,150451660156
1,373;0,132141113281
1,374;0,113830566406
1,375;0,107727050781
1,376;0,09521484375
1,377;0,089111328125
1,378;0,076904296875
1,379;0,07080078125
1,38;0,064697265625
1,381;0,05859375
1,382;0,052490234375
1,383;0,052490234375
1,384;0,04638671875
1,385;0,040283203125
1,386;0,040283203125
1,387;0,0341796875
1,388;0,0341796875
1,389;0,028076171875
1,39;0,028076171875
1,391;0,028076171875
1,392;0,028076171875
1,393;0,02197265625
1,394;0,02197265625
1,395;0,02197265625
1,396;0,02197265625
1,397;0,015869140625
1,398;0,015869140625
1,399;0,015869140625
1,4;0,015869140625
1,401;0,009765625
1,402;0,009765625
1,403;0,009765625
1,404;0,009765625
1,405;0,009765625
1,406;0,009765625
1,407;0,009765625
1,408;0,009765625
1,409;0,009765625
1,41;0,00335693359375
1,411;-0,00274658203125
1,412;-0,00274658203125
1,413;-0,00274658203125
1,414;-0,00274658203125
1,415;-0,00274658203125
1,416;-0,00274658203125
1,417;-0,00274658203125
1,418;-0,00274658203125
1,419;-0,00274658203125
1,42;-0,00274658203125
1,421;-0,00274658203125
1,422;-0,00274658203125
1,423;-0,00274658203125
1,424;-0,00274658203125
1,425;-0,00274658203125
1,426;-0,00274658203125
1,427;-0,00274658203125
1,428;-0,00274658203125
1,429;-0,00274658203125
1,43;-0,00274658203125
1,431;-0,00274658203125
1,432;-0,00274658203125
1,433;-0,00274658203125
1,434;-0,00274658203125
1,435;-0,00274658203125
1,436;-0,00274658203125
1,437;-0,00274658203125
1,438;-0,00274658203125
1,439;-0,00274658203125
1,44;-0,00274658203125
1,441;-0,00274658203125
1,442;-0,00274658203125
1,443;-0,00274658203125
1,444;-0,00274658203125
1,445;-0,00274658203125
1,446;-0,00274658203125
1,447;-0,00274658203125
1,448;-0,00274658203125
1,449;-0,00274658203125
1,45;-0,00274658203125
1,451;-0,00274658203125
1,452;-0,00274658203125
1,453;-0,00274658203125
1,454;-0,00274658203125
1,455;-0,00274658203125
1,456;-0,00274658203125
1,457;-0,00274658203125
1,458;-0,00274658203125
1,459;-0,00274658203125
1,46;-0,00274658203125
1,461;-0,00274658203125
1,462;-0,00274658203125
1,463;-0,00274658203125
1,464;-0,00274658203125
1,465;-0,00274658203125
1,466;-0,00274658203125
1,467;-0,00274658203125
1,468;-0,00274658203125
1,469;-0,00274658203125
1,47;0,00335693359375
1,471;0,00335693359375
1,472;-0,00274658203125
1,473;-0,00274658203125
1,474;-0,00274658203125
1,475;0,00335693359375
1,476;-0,00274658203125
1,477;-0,00274658203125
1,478;-0,00274658203125
1,479;-0,00274658203125
1,48;-0,00274658203125
1,481;-0,00274658203125
1,482;-0,00274658203125
1,483;0,00335693359375
1,484;-0,00274658203125
1,485;-0,00274658203125
1,486;0,00335693359375
1,487;-0,00274658203125
1,488;-0,00274658203125
1,489;0,00335693359375
1,49;0,00335693359375
1,491;-0,00274658203125
1,492;0,00335693359375
1,493;0,00335693359375
1,494;0,00335693359375
1,495;0,00335693359375
1,496;-0,00274658203125
1,497;0,00335693359375
1,498;0,00335693359375
1,499;0,00335693359375
1,5;-0,00274658203125
1,501;0,00335693359375
1,502;0,00335693359375
1,503;0,00335693359375
1,504;0,00335693359375
1,505;0,00335693359375
1,506;0,00335693359375
1,507;0,00335693359375
1,508;0,00335693359375
1,509;0,00335693359375
1,51;0,00335693359375
1,511;0,00335693359375
1,512;0,00335693359375
1,513;0,00335693359375
1,514;0,00335693359375
1,515;0,00335693359375
1,516;0,00335693359375
1,517;0,00335693359375
1,518;0,00335693359375
1,519;0,00335693359375
1,52;0,00335693359375
1,521;0,00335693359375
1,522;0,00335693359375
1,523;0,00335693359375
1,524;0,00335693359375
1,525;0,00335693359375
1,526;0,00335693359375
1,527;0,00335693359375
1,528;0,00335693359375
1,529;0,00335693359375
1,53;0,00335693359375
1,531;0,00335693359375
1,532;0,00335693359375
1,533;0,00335693359375
1,534;0,00335693359375
1,535;0,00335693359375
1,536;0,00335693359375
1,537;0,00335693359375
1,538;0,00335693359375
1,539;0,00335693359375
1,54;0,00335693359375
1,541;0,00335693359375
1,542;0,00335693359375
1,543;0,00335693359375
1,544;0,00335693359375
1,545;0,00335693359375
1,546;0,00335693359375
1,547;0,00335693359375
1,548;0,00335693359375
1,549;0,00335693359375
1,55;0,00335693359375
1,551;0,00335693359375
1,552;0,00335693359375
1,553;0,00335693359375
1,554;0,00335693359375
1,555;0,00335693359375
1,556;0,00335693359375
1,557;0,00335693359375
1,558;0,00335693359375
1,559;0,00335693359375
1,56;0,00335693359375
1,561;0,00335693359375
1,562;0,00335693359375
1,563;0,00335693359375
1,564;0,00335693359375
1,565;0,00335693359375
1,566;0,00335693359375
1,567;0,00335693359375
1,568;0,00335693359375
1,569;0,00335693359375
1,57;0,00335693359375
1,571;0,00335693359375
1,572;0,00335693359375
1,573;0,00335693359375
1,574;0,00335693359375
1,575;0,00335693359375
1,576;0,00335693359375
1,577;0,00335693359375
1,578;0,00335693359375
1,579;0,00335693359375
1,58;0,00335693359375
1,581;0,00335693359375
1,582;0,00335693359375
1,583;0,00335693359375
1,584;0,00335693359375
1,585;0,00335693359375
1,586;0,00335693359375
1,587;0,00335693359375
1,588;0,00335693359375
1,589;0,00335693359375
1,59;0,00335693359375
1,591;0,00335693359375
1,592;0,00335693359375
1,593;0,00335693359375
1,594;0,00335693359375
1,595;0,00335693359375
1,596;0,00335693359375
1,597;0,00335693359375
1,598;0,00335693359375
1,599;0,00335693359375
1,6;0,00335693359375
1,601;0,00335693359375
1,602;0,00335693359375
1,603;0,00335693359375
1,604;0,00335693359375
1,605;0,00335693359375
1,606;0,00335693359375
1,607;0,00335693359375
1,608;0,00335693359375
1,609;0,00335693359375
1,61;0,00335693359375
1,611;0,00335693359375
1,612;0,00335693359375
1,613;0,00335693359375
1,614;-0,00274658203125
1,615;-0,00274658203125
1,616;-0,00274658203125
1,617;-0,00274658203125
1,618;-0,00274658203125
1,619;0,00335693359375
1,62;-0,00274658203125
1,621;-0,00274658203125
1,622;-0,00274658203125
1,623;0,00335693359375
1,624;-0,00274658203125
1,625;-0,00274658203125
1,626;0,00335693359375
1,627;-0,00274658203125
1,628;-0,00274658203125
1,629;-0,00274658203125
1,63;-0,00274658203125
1,631;-0,00274658203125
1,632;-0,00274658203125
1,633;-0,00274658203125
1,634;-0,00274658203125
1,635;-0,00274658203125
1,636;-0,00274658203125
1,637;-0,00274658203125
1,638;-0,00274658203125
1,639;-0,00274658203125
1,64;-0,00274658203125
1,641;-0,00274658203125
1,642;-0,00274658203125
1,643;-0,00274658203125
1,644;-0,00274658203125
1,645;-0,00274658203125
1,646;-0,00274658203125
1,647;-0,00274658203125
1,648;-0,00274658203125
1,649;0,00335693359375
1,65;-0,00274658203125
1,651;-0,00274658203125
1,652;-0,00274658203125
1,653;-0,00274658203125
1,654;0,00335693359375
1,655;0,00335693359375
1,656;0,00335693359375
1,657;-0,00274658203125
1,658;0,00335693359375
1,659;0,00335693359375
1,66;-0,00274658203125
1,661;-0,00274658203125
1,662;0,00335693359375
1,663;0,00335693359375
1,664;-0,00274658203125
1,665;-0,00274658203125
1,666;-0,00274658203125
1,667;-0,00274658203125
1,668;0,00335693359375
1,669;-0,00274658203125
1,67;-0,00274658203125
1,671;0,00335693359375
1,672;-0,00274658203125
1,673;0,00335693359375
1,674;0,00335693359375
1,675;-0,00274658203125
1,676;0,00335693359375
1,677;-0,00274658203125
1,678;-0,00274658203125
1,679;-0,00274658203125
1,68;0,00335693359375
1,681;-0,00274658203125
1,682;0,00335693359375
1,683;-0,00274658203125
1,684;0,00335693359375
1,685;0,00335693359375
1,686;0,00335693359375
1,687;-0,00274658203125
1,688;0,00335693359375
1,689;-0,00274658203125
1,69;0,00335693359375
1,691;-0,00274658203125
1,692;-0,00274658203125
1,693;0,00335693359375
1,694;-0,00274658203125
1,695;-0,00274658203125
1,696;-0,00274658203125
1,697;0,00335693359375
1,698;0,00335693359375
1,699;-0,00274658203125
1,7;0,00335693359375
1,701;0,00335693359375
1,702;0,00335693359375
1,703;-0,00274658203125
1,704;-0,00274658203125
1,705;-0,00274658203125
1,706;-0,00274658203125
1,707;0,00335693359375
1,708;0,00335693359375
1,709;-0,00274658203125
1,71;-0,00274658203125
1,711;0,00335693359375
1,712;-0,00274658203125
1,713;0,00335693359375
1,714;0,00335693359375
1,715;0,00335693359375
1,716;0,00335693359375
1,717;0,00335693359375
1,718;-0,00274658203125
1,719;0,00335693359375
1,72;0,00335693359375
1,721;-0,00274658203125
1,722;-0,00274658203125
1,723;0,00335693359375
1,724;-0,00274658203125
1,725;0,00335693359375
1,726;0,00335693359375
1,727;0,00335693359375
1,728;0,00335693359375
1,729;0,00335693359375
1,73;0,00335693359375
1,731;-0,00274658203125
1,732;0,00335693359375
1,733;0,00335693359375
1,734;0,00335693359375
1,735;0,00335693359375
1,736;0,00335693359375
1,737;0,00335693359375
1,738;-0,00274658203125
1,739;-0,00274658203125
1,74;0,00335693359375
1,741;0,00335693359375
1,742;0,00335693359375
1,743;-0,00274658203125
1,744;0,00335693359375
1,745;-0,00274658203125
1,746;0,00335693359375
1,747;0,00335693359375
1,748;0,00335693359375
1,749;0,00335693359375
1,75;0,00335693359375
1,751;0,00335693359375
1,752;0,00335693359375
1,753;0,00335693359375
1,754;0,00335693359375
1,755;0,00335693359375
1,756;0,00335693359375
1,757;0,00335693359375
1,758;0,00335693359375
1,759;0,00335693359375
1,76;0,00335693359375
1,761;-0,00274658203125
1,762;0,00335693359375
1,763;0,00335693359375
1,764;0,00335693359375
1,765;0,00335693359375
1,766;0,00335693359375
1,767;0,00335693359375
1,768;0,00335693359375
1,769;-0,00274658203125
1,77;0,00335693359375
1,771;0,00335693359375
1,772;0,00335693359375
1,773;-0,00274658203125
1,774;-0,00274658203125
1,775;0,00335693359375
1,776;0,00335693359375
1,777;0,00335693359375
1,778;0,00335693359375
1,779;-0,00274658203125
1,78;0,00335693359375
1,781;-0,00274658203125
1,782;-0,00274658203125
1,783;-0,00274658203125
1,784;0,00335693359375
1,785;0,00335693359375
1,786;0,00335693359375
1,787;0,00335693359375
1,788;0,00335693359375
1,789;0,00335693359375
1,79;0,00335693359375
1,791;0,00335693359375
1,792;-0,00274658203125
1,793;0,00335693359375
1,794;0,00335693359375
1,795;-0,00274658203125
1,796;0,00335693359375
1,797;-0,00274658203125
1,798;0,00335693359375
1,799;0,00335693359375
1,8;0,00335693359375
1,801;0,00335693359375
1,802;0,00335693359375
1,803;0,00335693359375
1,804;-0,00274658203125
1,805;0,00335693359375
1,806;0,00335693359375
1,807;0,00335693359375
1,808;0,00335693359375
1,809;-0,00274658203125
1,81;0,00335693359375
1,811;0,00335693359375
1,812;0,00335693359375
1,813;0,00335693359375
1,814;0,00335693359375
1,815;0,00335693359375
1,816;-0,00274658203125
1,817;0,00335693359375
1,818;0,00335693359375
1,819;0,00335693359375
1,82;0,00335693359375
1,821;0,00335693359375
1,822;0,00335693359375
1,823;0,00335693359375
1,824;0,00335693359375
1,825;-0,00274658203125
1,826;0,00335693359375
1,827;0,00335693359375
1,828;0,00335693359375
1,829;0,00335693359375
1,83;0,00335693359375
1,831;0,00335693359375
1,832;0,00335693359375
1,833;0,00335693359375
1,834;0,00335693359375
1,835;0,00335693359375
1,836;0,00335693359375
1,837;0,00335693359375
1,838;0,00335693359375
1,839;0,00335693359375
1,84;-0,00274658203125
1,841;0,00335693359375
1,842;0,00335693359375
1,843;0,00335693359375
1,844;0,00335693359375
1,845;0,00335693359375
1,846;0,00335693359375
1,847;-0,00274658203125
1,848;0,00335693359375
1,849;0,00335693359375
1,85;0,00335693359375
1,851;0,00335693359375
1,852;-0,00274658203125
1,853;0,00335693359375
1,854;-0,00274658203125
1,855;0,00335693359375
1,856;0,00335693359375
1,857;0,00335693359375
1,858;0,00335693359375
1,859;-0,00274658203125
1,86;0,00335693359375
1,861;0,00335693359375
1,862;0,00335693359375
1,863;0,00335693359375
1,864;0,00335693359375
1,865;0,00335693359375
1,866;0,00335693359375
1,867;-0,00274658203125
1,868;0,00335693359375
1,869;0,00335693359375
1,87;0,00335693359375
1,871;-0,00274658203125
1,872;0,00335693359375
1,873;0,00335693359375
1,874;0,00335693359375
1,875;0,00335693359375
1,876;-0,00274658203125
1,877;0,00335693359375
1,878;0,00335693359375
1,879;0,00335693359375
1,88;0,00335693359375
1,881;-0,00274658203125
1,882;-0,00274658203125
1,883;0,00335693359375
1,884;-0,00274658203125
1,885;0,00335693359375
1,886;0,00335693359375
1,887;0,00335693359375
1,888;0,00335693359375
1,889;0,00335693359375
1,89;-0,00274658203125
1,891;-0,00274658203125
1,892;-0,00274658203125
1,893;0,00335693359375
1,894;0,00335693359375
1,895;-0,00274658203125
1,896;0,00335693359375
1,897;-0,00274658203125
1,898;-0,00274658203125
1,899;0,00335693359375
1,9;-0,00274658203125
1,901;0,00335693359375
1,902;-0,00274658203125
1,903;0,00335693359375
1,904;0,00335693359375
1,905;-0,00274658203125
1,906;0,00335693359375
1,907;-0,00274658203125
1,908;-0,00274658203125
1,909;0,00335693359375
1,91;0,00335693359375
1,911;-0,00274658203125
1,912;-0,00274658203125
1,913;0,00335693359375
1,914;-0,00274658203125
1,915;-0,00274658203125
1,916;0,00335693359375
1,917;0,00335693359375
1,918;0,00335693359375
1,919;0,00335693359375
1,92;-0,00274658203125
1,921;0,00335693359375
1,922;-0,00274658203125
1,923;0,00335693359375
1,924;0,00335693359375
1,925;0,00335693359375
1,926;0,00335693359375
1,927;0,00335693359375
1,928;0,00335693359375
1,929;-0,00274658203125
1,93;0,00335693359375
1,931;-0,00274658203125
1,932;0,00335693359375
1,933;-0,00274658203125
1,934;0,00335693359375
1,935;0,00335693359375
1,936;-0,00274658203125
1,937;0,00335693359375
1,938;-0,00274658203125
1,939;0,00335693359375
1,94;-0,00274658203125
1,941;-0,00274658203125
1,942;-0,00274658203125
1,943;-0,00274658203125
1,944;-0,00274658203125
1,945;0,00335693359375
1,946;-0,00274658203125
1,947;-0,00274658203125
1,948;-0,00274658203125
1,949;0,00335693359375
1,95;-0,00274658203125
1,951;0,00335693359375
1,952;-0,00274658203125
1,953;-0,00274658203125
1,954;0,00335693359375
1,955;-0,00274658203125
1,956;0,00335693359375
1,957;-0,00274658203125
1,958;0,00335693359375
1,959;-0,00274658203125
1,96;0,00335693359375
1,961;0,00335693359375
1,962;0,00335693359375
1,963;0,00335693359375
1,964;0,00335693359375
1,965;0,00335693359375
1,966;-0,00274658203125
1,967;-0,00274658203125
1,968;-0,00274658203125
1,969;0,00335693359375
1,97;0,00335693359375
1,971;-0,00274658203125
1,972;-0,00274658203125
1,973;-0,00274658203125
1,974;0,00335693359375
1,975;-0,00274658203125
1,976;0,00335693359375
1,977;0,00335693359375
1,978;0,00335693359375
1,979;0,00335693359375
1,98;-0,00274658203125
1,981;0,00335693359375
1,982;0,00335693359375
1,983;-0,00274658203125
1,984;0,00335693359375
1,985;-0,00274658203125
1,986;0,00335693359375
1,987;0,00335693359375
1,988;0,00335693359375
1,989;0,00335693359375
1,99;-0,00274658203125
1,991;0,00335693359375
1,992;-0,00274658203125
1,993;0,00335693359375
1,994;0,00335693359375
1,995;0,00335693359375
1,996;0,00335693359375
1,997;-0,00274658203125
1,998;-0,00274658203125
1,999;-0,00274658203125
2;-0,00274658203125
2,001;-0,00274658203125
2,002;0,00335693359375
2,003;-0,00274658203125
2,004;0,00335693359375
2,005;-0,00274658203125
2,006;-0,00274658203125
2,007;-0,00274658203125
2,008;0,00335693359375
2,009;-0,00274658203125
2,01;-0,00274658203125
2,011;-0,00274658203125
2,012;0,00335693359375
2,013;-0,00274658203125
2,014;-0,00274658203125
2,015;-0,00274658203125
2,016;-0,00274658203125
2,017;0,00335693359375
2,018;-0,00274658203125
2,019;-0,00274658203125
2,02;0,00335693359375
2,021;0,00335693359375
2,022;-0,00274658203125
2,023;0,00335693359375
2,024;0,00335693359375
2,025;0,00335693359375
2,026;-0,00274658203125
2,027;-0,00274658203125
2,028;0,00335693359375
2,029;-0,00274658203125
2,03;0,00335693359375
2,031;-0,00274658203125
2,032;0,00335693359375
2,033;-0,00274658203125
2,034;0,00335693359375
2,035;-0,00274658203125
2,036;-0,00274658203125
2,037;-0,00274658203125
2,038;-0,00274658203125
2,039;-0,00274658203125
2,04;-0,00274658203125
2,041;0,00335693359375
2,042;0,00335693359375
2,043;0,00335693359375
2,044;-0,00274658203125
2,045;-0,00274658203125
2,046;0,00335693359375
2,047;-0,00274658203125
2,048;-0,00274658203125
2,049;0,00335693359375
2,05;0,00335693359375
2,051;0,00335693359375
2,052;-0,00274658203125
2,053;0,00335693359375
2,054;0,00335693359375
2,055;0,00335693359375
2,056;0,00335693359375
2,057;-0,00274658203125
2,058;-0,00274658203125
2,059;0,00335693359375
2,06;0,00335693359375
2,061;0,00335693359375
2,062;-0,00274658203125
2,063;-0,00274658203125
2,064;-0,00274658203125
2,065;-0,00274658203125
2,066;0,00335693359375
2,067;0,00335693359375
2,068;0,00335693359375
2,069;-0,00274658203125
2,07;-0,00274658203125
2,071;0,00335693359375
2,072;-0,00274658203125
2,073;-0,00274658203125
2,074;0,00335693359375
2,075;-0,00274658203125
2,076;-0,00274658203125
2,077;0,00335693359375
2,078;-0,00274658203125
2,079;0,00335693359375
2,08;0,00335693359375
2,081;0,00335693359375
2,082;0,00335693359375
2,083;0,00335693359375
2,084;-0,00274658203125
2,085;-0,00274658203125
2,086;0,00335693359375
2,087;0,00335693359375
2,088;0,00335693359375
2,089;-0,00274658203125
2,09;-0,00274658203125
2,091;0,00335693359375
2,092;-0,00274658203125
2,093;0,00335693359375
2,094;-0,00274658203125
2,095;0,00335693359375
2,096;-0,00274658203125
2,097;-0,00274658203125
2,098;0,00335693359375
2,099;0,00335693359375
2,1;0,00335693359375
2,101;0,00335693359375
2,102;0,00335693359375
2,103;0,00335693359375
2,104;-0,00274658203125
2,105;0,00335693359375
2,106;-0,00274658203125
2,107;-0,00274658203125
2,108;0,00335693359375
2,109;-0,00274658203125
2,11;0,00335693359375
2,111;0,00335693359375
2,112;0,00335693359375
2,113;0,00335693359375
2,114;0,00335693359375
2,115;-0,00274658203125
2,116;-0,00274658203125
2,117;-0,00274658203125
2,118;-0,00274658203125
2,119;0,00335693359375
2,12;-0,00274658203125
2,121;0,00335693359375
2,122;-0,00274658203125
2,123;-0,00274658203125
2,124;0,00335693359375
2,125;0,00335693359375
2,126;0,00335693359375
2,127;-0,00274658203125
2,128;0,00335693359375
2,129;-0,00274658203125
2,13;0,00335693359375
2,131;0,00335693359375
2,132;0,00335693359375
2,133;0,00335693359375
2,134;0,00335693359375
2,135;-0,00274658203125
2,136;-0,00274658203125
2,137;-0,00274658203125
2,138;-0,00274658203125
2,139;0,00335693359375
2,14;-0,00274658203125
2,141;0,00335693359375
2,142;-0,00274658203125
2,143;-0,00274658203125
2,144;0,00335693359375
2,145;0,00335693359375
2,146;-0,00274658203125
2,147;-0,00274658203125
2,148;0,00335693359375
2,149;-0,00274658203125
2,15;-0,00274658203125
2,151;-0,00274658203125
2,152;0,00335693359375
2,153;-0,00274658203125
2,154;0,00335693359375
2,155;0,00335693359375
2,156;0,00335693359375
2,157;-0,00274658203125
2,158;-0,00274658203125
2,159;-0,00274658203125
2,16;0,00335693359375
2,161;-0,00274658203125
2,162;0,00335693359375
2,163;-0,00274658203125
2,164;0,00335693359375
2,165;-0,00274658203125
2,166;0,00335693359375
2,167;-0,00274658203125
2,168;-0,00274658203125
2,169;0,00335693359375
2,17;0,00335693359375
2,171;-0,00274658203125
2,172;0,00335693359375
2,173;-0,00274658203125
2,174;0,00335693359375
2,175;0,00335693359375
2,176;-0,00274658203125
2,177;0,00335693359375
2,178;0,00335693359375
2,179;0,00335693359375
2,18;0,00335693359375
2,181;0,00335693359375
2,182;-0,00274658203125
2,183;0,00335693359375
2,184;0,00335693359375
2,185;0,00335693359375
2,186;0,00335693359375
2,187;-0,00274658203125
2,188;0,00335693359375
2,189;0,00335693359375
2,19;0,00335693359375
2,191;0,00335693359375
2,192;-0,00274658203125
2,193;-0,00274658203125
2,194;-0,00274658203125
2,195;0,00335693359375
2,196;0,00335693359375
2,197;-0,00274658203125
2,198;0,00335693359375
2,199;-0,00274658203125
2,2;0,00335693359375
2,201;0,00335693359375
2,202;-0,00274658203125
2,203;-0,00274658203125
2,204;0,00335693359375
2,205;0,00335693359375
2,206;-0,00274658203125
2,207;-0,00274658203125
2,208;-0,00274658203125
2,209;0,00335693359375
2,21;0,00335693359375
2,211;0,00335693359375
2,212;-0,00274658203125
2,213;0,00335693359375
2,214;-0,00274658203125
2,215;0,00335693359375
2,216;0,00335693359375
2,217;-0,00274658203125
2,218;-0,00274658203125
2,219;-0,00274658203125
2,22;0,00335693359375
2,221;0,00335693359375
2,222;-0,00274658203125
2,223;-0,00274658203125
2,224;-0,00274658203125
2,225;0,00335693359375
2,226;-0,00274658203125
2,227;-0,00274658203125
2,228;-0,00274658203125
2,229;0,00335693359375
2,23;-0,00274658203125
2,231;0,00335693359375
2,232;-0,00274658203125
2,233;0,00335693359375
2,234;-0,00274658203125
2,235;0,00335693359375
2,236;0,00335693359375
2,237;0,00335693359375
2,238;-0,00274658203125
2,239;-0,00274658203125
2,24;0,00335693359375
2,241;0,00335693359375
2,242;0,00335693359375
2,243;-0,00274658203125
