"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.740336379E1,1.112662554E-1,-6.218347549E-1,9.930811882E0,9.950883543E0
9.740575421E1,5.593222752E-2,-6.337988973E-1,9.894919395E0,9.915354724E0
9.740814374E1,1.280160099E-1,-6.529414654E-1,9.988240242E0,1.001037780E1
9.741053420E1,3.361915946E-1,-6.601199508E-1,9.952347755E0,9.979880209E0
9.741292540E1,1.471585929E-1,-6.936194897E-1,1.001695347E1,1.004201775E1
9.741531577E1,2.961117961E-2,-6.912266612E-1,1.019432163E1,1.021777200E1
9.741770535E1,1.639083475E-1,-7.079764009E-1,1.017278671E1,1.019871002E1
9.742009582E1,4.636093974E-2,-7.558328509E-1,1.010818005E1,1.013650514E1
9.742248696E1,-1.546361595E-1,-7.414759398E-1,1.020149994E1,1.022957965E1
9.742487738E1,-9.481559694E-2,-7.247261405E-1,1.019671440E1,1.022287643E1
9.742726696E1,7.776673883E-2,-7.773682475E-1,1.006480980E1,1.009508521E1
9.742965738E1,1.304088384E-1,-7.558328509E-1,1.012732315E1,1.015632630E1
9.743204858E1,1.112662554E-1,-7.534400225E-1,1.023021412E1,1.025852489E1
9.743443894E1,1.471585929E-1,-7.534400225E-1,1.020389271E1,1.023272954E1
9.743682853E1,1.591227055E-1,-7.366902828E-1,1.016321468E1,1.019112189E1
9.743921900E1,1.764706708E-2,-6.912266612E-1,1.021346474E1,1.023684364E1
9.744161014E1,-3.888336709E-3,-7.582256794E-1,1.015125084E1,1.017952921E1
9.744400056E1,2.763710022E-1,-7.031907439E-1,1.011775112E1,1.014592262E1
9.744639014E1,2.213360965E-1,-6.792625189E-1,1.007916737E1,1.010445456E1
9.744878061E1,-6.131608039E-2,-6.457630396E-1,1.018475056E1,1.020538649E1
9.745117176E1,1.764706708E-2,-5.979065299E-1,1.023739243E1,1.025485287E1
9.745356217E1,1.112662554E-1,-6.170491576E-1,1.013928699E1,1.015865496E1
9.745595170E1,-1.259222925E-1,-6.146563292E-1,1.012971592E1,1.014912821E1
9.745834217E1,-3.221337497E-1,-6.553342938E-1,1.019192886E1,1.021805496E1
9.746073337E1,-2.096710801E-1,-7.079764009E-1,1.006241703E1,1.008947120E1
9.746312374E1,6.340979785E-2,-6.816553473E-1,9.916455269E0,9.940058346E0
9.746551332E1,1.447657645E-1,-6.720840335E-1,9.890133858E0,9.914000292E0
9.746790379E1,-6.281159353E-3,-6.672984362E-1,1.009621620E1,1.011824630E1
9.747029493E1,1.088734269E-1,-6.529414654E-1,1.015842915E1,1.017997390E1
9.747268535E1,2.189432681E-1,-6.457630396E-1,1.007198906E1,1.009504382E1
9.747507493E1,2.189432681E-1,-6.601199508E-1,1.007677460E1,1.010074655E1
9.747746535E1,-6.281159353E-3,-7.127620578E-1,1.003370380E1,1.005899007E1
9.747985655E1,-8.285148442E-2,-7.031907439E-1,1.000498962E1,1.003001291E1
9.748224696E1,6.101697683E-2,-6.672984362E-1,9.909276962E0,9.931907178E0
9.748463650E1,-1.450648755E-1,-6.792625189E-1,9.854242325E0,9.878690864E0
9.748702697E1,-2.144567221E-1,-6.936194897E-1,9.947562218E0,9.974020942E0
9.748941811E1,-9.720841795E-2,-7.271189690E-1,9.885348320E0,9.912530599E0
9.749180853E1,-9.960123897E-2,-7.103692293E-1,9.847063065E0,9.873155314E0
9.749419811E1,-2.542374097E-2,-6.696912646E-1,9.952347755E0,9.974886395E0
9.749658853E1,3.290131222E-3,-6.098706722E-1,9.904491425E0,9.923250649E0
9.749897973E1,1.286142133E-2,-5.835496187E-1,9.890133858E0,9.907342898E0
9.750137014E1,-9.720841795E-2,-5.907281041E-1,9.914062500E0,9.932121849E0
9.750375967E1,-1.618146300E-1,-6.074778438E-1,9.904491425E0,9.924422587E0
9.750615014E1,-2.000997961E-1,-6.409773827E-1,9.803992271E0,9.826960689E0
9.750854134E1,-1.546361595E-1,-6.194419861E-1,9.825528145E0,9.846249237E0
9.751093170E1,1.286142133E-2,-6.960122585E-1,9.806385040E0,9.831062305E0
9.751332129E1,7.537391037E-2,-7.007979155E-1,9.839884758E0,9.865096603E0
9.751571176E1,-4.217349738E-2,-7.390831113E-1,9.930811882E0,9.958365683E0
9.751810290E1,1.902294010E-1,-7.223333120E-1,9.981060982E0,1.000897252E1
9.752049332E1,1.950150430E-1,-6.601199508E-1,9.887741089E0,9.911670548E0
9.752288290E1,-8.045866340E-2,-6.864410043E-1,9.961918831E0,9.985865092E0
9.752527332E1,-1.474576890E-1,-6.649056077E-1,9.954740524E0,9.978010931E0
9.752766452E1,-1.259222925E-1,-6.290132403E-1,9.772886276E0,9.793917513E0
9.753005488E1,-2.383849621E-1,-6.002993584E-1,9.662816048E0,9.684379210E0
9.753244447E1,-2.455634177E-1,-6.242275834E-1,9.672387123E0,9.695619327E0
9.753483493E1,-1.345962752E-2,-6.361917257E-1,9.638887405E0,9.659869124E0
9.753722613E1,1.525424421E-2,-6.098706722E-1,9.588638306E0,9.608025785E0
9.753961650E1,-5.174478889E-2,-6.936194897E-1,9.710672379E0,9.735550501E0
9.754200608E1,9.930214286E-2,-7.103692293E-1,9.763314247E0,9.789626676E0
9.754439650E1,4.534398913E-1,-7.271189690E-1,9.693922997E0,9.731724040E0
9.754678769E1,2.596212626E-1,-7.199404836E-1,9.835099220E0,9.864831178E0
9.754917811E1,-9.002995491E-2,-7.558328509E-1,1.000259686E1,1.003151696E1
9.755156764E1,1.525424421E-2,-7.247261405E-1,9.957133293E0,9.983484566E0
9.755395811E1,9.690931439E-2,-6.649056077E-1,9.861420631E0,9.884285900E0
9.755634931E1,5.353940651E-2,-6.266204119E-1,9.964311600E0,9.984138684E0
9.755873967E1,-8.763712645E-2,-6.194419861E-1,1.004327488E1,1.006274112E1
9.756112926E1,1.064806059E-1,-5.931209326E-1,1.004566765E1,1.006372541E1
9.756351973E1,3.672982752E-1,-5.165506005E-1,9.966704369E0,9.986837764E0
9.756591087E1,-3.020938672E-2,-6.074778438E-1,1.006720352E1,1.008556041E1
9.756830129E1,1.046859939E-2,-5.835496187E-1,1.028046322E1,1.029701723E1
9.757069087E1,8.015955985E-2,-6.074778438E-1,9.923633575E0,9.942532787E0
9.757308129E1,4.396811500E-2,-6.337988973E-1,9.911669731E0,9.932010426E0
9.757547249E1,-8.285148442E-2,-7.055835724E-1,9.966704369E0,9.991992220E0
9.757786290E1,1.088734269E-1,-7.127620578E-1,9.753743172E0,9.780357306E0
9.758025243E1,1.758724600E-1,-7.295117974E-1,9.703494072E0,9.732467097E0
9.758264290E1,-8.524430543E-2,-6.816553473E-1,9.926026344E0,9.949769826E0
9.758503405E1,2.644068897E-1,-5.835496187E-1,1.012971592E1,1.014995496E1
9.758742447E1,3.074777126E-1,-5.548357368E-1,9.861420631E0,9.881801562E0
9.758981405E1,1.471585929E-1,-4.902295470E-1,9.952347755E0,9.965500816E0
9.759220452E1,-8.285148442E-2,-5.165506005E-1,1.000738239E1,1.002104741E1
9.759459566E1,3.918246925E-2,-5.811567903E-1,9.823135376E0,9.840389580E0
9.759698608E1,3.918246925E-2,-5.859424472E-1,9.614959717E0,9.632876734E0
9.759937561E1,-2.216351926E-1,-5.931209326E-1,9.629316330E0,9.650111273E0
9.760176608E1,-1.594218016E-1,-6.242275834E-1,9.734601021E0,9.755897315E0
9.760415728E1,2.261217386E-1,-6.002993584E-1,9.550353050E0,9.571872008E0
9.760654764E1,1.734796464E-1,-6.290132403E-1,9.550353050E0,9.572617000E0
9.760893723E1,2.482553571E-2,-6.720840335E-1,9.873384476E0,9.896263652E0
9.761132769E1,2.452643216E-1,-7.079764009E-1,9.897313118E0,9.925633084E0
9.761371884E1,3.649054468E-1,-6.960122585E-1,9.736993790E0,9.768655850E0
9.761610926E1,7.058826834E-2,-7.079764009E-1,9.765707016E0,9.791590617E0
9.761849884E1,-1.259222925E-1,-7.079764009E-1,9.861420631E0,9.887603546E0
9.762088926E1,1.112662554E-1,-6.768696904E-1,9.701101303E0,9.725322578E0
9.762328046E1,2.021935135E-1,-6.625127792E-1,9.550353050E0,9.575439874E0
9.762567087E1,-3.978067636E-2,-6.242275834E-1,9.650852203E0,9.671100808E0
9.762806040E1,-1.905284971E-1,-7.007979155E-1,9.818349838E0,9.845172034E0
9.763045087E1,-3.260220960E-2,-6.984050870E-1,9.662816048E0,9.688077546E0
9.763284207E1,3.678964823E-2,-6.960122585E-1,9.612566948E0,9.637802129E0
9.763523243E1,-1.666002721E-1,-7.175477147E-1,9.787242889E0,9.814925051E0
9.763762202E1,1.328016520E-1,-6.218347549E-1,9.837491989E0,9.858020256E0
9.764001249E1,9.451649338E-2,-5.787639618E-1,9.641280174E0,9.659098534E0
9.764240363E1,-1.857428551E-1,-5.931209326E-1,9.734601021E0,9.754422068E0
9.764479405E1,-2.742772996E-1,-6.026921868E-1,9.811170578E0,9.833490429E0
9.764718363E1,-8.045866340E-2,-6.601199508E-1,9.617352486E0,9.640316425E0
9.764957405E1,5.353940651E-2,-6.816553473E-1,9.518947601E0,9.543473368E0
9.765196525E1,-1.642074585E-1,-6.385845542E-1,9.483055115E0,9.505950170E0
9.765435561E1,2.117647976E-1,-6.649056077E-1,9.480662346E0,9.506308553E0
9.765674519E1,5.778666735E-1,-7.055835724E-1,9.511769295E0,9.555392885E0
9.765913566E1,3.409772217E-1,-6.960122585E-1,9.789635658E0,9.820268064E0
9.766152681E1,-2.670988142E-1,-6.577271223E-1,9.861420631E0,9.886939042E0
9.766391723E1,1.543370634E-1,-6.481558084E-1,1.013210869E1,1.015399194E1
9.766630681E1,6.643074155E-1,-6.625127792E-1,9.736993790E0,9.782089531E0
9.766869723E1,5.353940651E-2,-6.146563292E-1,9.533603668E0,9.553547392E0
9.767108842E1,-5.736792088E-1,-6.074778438E-1,9.748957634E0,9.784697855E0
9.767347884E1,9.690931439E-2,-6.290132403E-1,9.703494072E0,9.724342974E0
9.767586837E1,-1.019940674E-1,-6.314060688E-1,9.181559563E0,9.203809669E0
9.767825884E1,-4.561318159E-1,-5.955137610E-1,9.576674461E0,9.606007839E0
9.768065004E1,-8.285148442E-2,-5.548357368E-1,9.820742607E0,9.836752128E0
9.768304040E1,1.447657645E-1,-5.524429083E-1,9.447162628E0,9.464408699E0
9.768542999E1,-1.495514181E-3,-6.481558084E-1,9.492626190E0,9.514728592E0
9.768782046E1,8.733802289E-2,-7.462615371E-1,9.837491989E0,9.866143261E0
9.769021160E1,2.811566591E-1,-6.744768620E-1,9.815957069E0,9.843118474E0
9.769260202E1,3.200400248E-2,-5.907281041E-1,9.662816048E0,9.680908941E0
9.769499160E1,-2.303091809E-2,-6.385845542E-1,9.746564865E0,9.767489305E0
9.769738202E1,-5.892325938E-2,-5.955137610E-1,9.945169449E0,9.963157329E0
9.769977322E1,7.537391037E-2,-6.242275834E-1,9.839884758E0,9.859953010E0
9.770216358E1,-2.551347017E-1,-6.409773827E-1,9.607781410E0,9.632518328E0
9.770455316E1,-1.354935765E-1,-6.553342938E-1,9.902098656E0,9.924685352E0
9.770694363E1,6.819544733E-2,-6.720840335E-1,9.878170013E0,9.901241861E0
9.770933478E1,5.832505226E-2,-8.156534433E-1,9.823135376E0,9.857113217E0
9.771172519E1,2.243271284E-2,-7.438687682E-1,9.842277527E0,9.870373391E0
9.771411478E1,1.902294010E-1,-7.247261405E-1,9.768099785E0,9.796794813E0
9.771650519E1,2.721835673E-2,-7.127620578E-1,9.782457352E0,9.808427113E0
9.771889639E1,-1.713859290E-1,-7.127620578E-1,9.942776680E0,9.969764842E0
9.772128681E1,1.328016520E-1,-7.103692293E-1,9.710672379E0,9.737526316E0
9.772367634E1,1.591227055E-1,-6.337988973E-1,9.660423279E0,9.682499626E0
9.772606681E1,1.567298770E-1,-6.696912646E-1,9.768099785E0,9.792283904E0
9.772845801E1,3.649054468E-1,-7.271189690E-1,9.703494072E0,9.737538456E0
9.773084837E1,2.859423161E-1,-7.055835724E-1,9.768099785E0,9.797723439E0
9.773323796E1,7.537391037E-2,-6.816553473E-1,9.902098656E0,9.925819514E0
9.773562842E1,2.979064286E-1,-6.888338327E-1,9.753743172E0,9.782573595E0
9.773801957E1,2.309073806E-1,-6.984050870E-1,9.586245537E0,9.614426211E0
9.774040999E1,-9.720841795E-2,-7.055835724E-1,9.758528709E0,9.784486712E0
9.774279957E1,1.328016520E-1,-7.055835724E-1,9.679565430E0,9.706156364E0
9.774518999E1,1.375873089E-1,-6.290132403E-1,9.475876808E0,9.497727581E0
9.774758118E1,-1.642074585E-1,-5.859424472E-1,9.768099785E0,9.787035611E0
9.774997160E1,7.058826834E-2,-5.356931686E-1,9.942776680E0,9.957447363E0
9.775236113E1,2.931207716E-1,-5.452644825E-1,9.662816048E0,9.682626044E0
9.775475160E1,-1.019940674E-1,-6.505486369E-1,9.782457352E0,9.804595257E0
9.775714275E1,-2.072782665E-1,-6.840481758E-1,1.007438183E1,1.009970571E1
9.775953316E1,1.088734269E-1,-6.481558084E-1,9.847063065E0,9.868972103E0
9.776192275E1,3.918246925E-2,-6.553342938E-1,9.622138023E0,9.644508201E0
9.776431316E1,-3.020938672E-2,-7.199404836E-1,9.870991707E0,9.897257407E0
9.776670436E1,6.101697683E-2,-7.175477147E-1,9.887741089E0,9.913930685E0
9.776909478E1,-3.260220960E-2,-6.960122585E-1,9.732208252E0,9.757119115E0
9.777148431E1,-1.618146300E-1,-6.553342938E-1,9.851848602E0,9.874946475E0
9.777387478E1,9.690931439E-2,-6.242275834E-1,9.940383911E0,9.960435924E0
9.777626598E1,1.734796464E-1,-6.146563292E-1,9.811170578E0,9.831936010E0
9.777865634E1,1.495514214E-1,-6.074778438E-1,9.839884758E0,9.859752888E0
9.778104592E1,-5.174478889E-2,-5.667998791E-1,9.942776680E0,9.959053556E0
9.778343639E1,-2.838485837E-1,-6.361917257E-1,9.930811882E0,9.955216450E0
9.778582754E1,-8.285148442E-2,-6.218347549E-1,9.818349838E0,9.838370616E0
9.778821796E1,-1.824527234E-2,-6.266204119E-1,9.698708534E0,9.718947127E0
9.779060754E1,-1.785643846E-1,-6.936194897E-1,9.799206734E0,9.825347111E0
9.779299796E1,-6.281159353E-3,-7.151548862E-1,9.837491989E0,9.863454496E0
9.779538915E1,3.337987661E-1,-7.007979155E-1,9.787242889E0,9.817976508E0
9.779777957E1,7.058826834E-2,-6.864410043E-1,9.842277527E0,9.866438611E0
9.780016910E1,7.298108935E-2,-6.744768620E-1,1.008156013E1,1.010436045E1
9.780255957E1,2.213360965E-1,-6.146563292E-1,1.006959629E1,1.009076615E1
9.780495072E1,1.902294010E-1,-5.620142221E-1,9.971489906E0,9.989126997E0
9.780734113E1,-3.260220960E-2,-5.811567903E-1,1.014167976E1,1.015836968E1
9.780973072E1,-3.499503061E-2,-5.811567903E-1,1.006959629E1,1.008641350E1
9.781212118E1,-8.285148442E-2,-5.931209326E-1,9.799206734E0,9.817489975E0
9.781451233E1,-5.653043464E-2,-6.361917257E-1,9.792028427E0,9.812836304E0
9.781690275E1,-5.892325938E-2,-5.907281041E-1,9.878170013E0,9.895992849E0
9.781929228E1,-1.235294715E-1,-6.481558084E-1,9.921240807E0,9.943157679E0
9.782168275E1,-1.585244946E-2,-7.031907439E-1,9.813564301E0,9.838738375E0
9.782407394E1,-1.495514181E-3,-6.864410043E-1,9.851848602E0,9.875734118E0
9.782646431E1,-6.131608039E-2,-7.151548862E-1,9.993025780E0,1.001877090E1
9.782885389E1,1.208375469E-1,-7.079764009E-1,9.909276962E0,9.935270616E0
9.783124436E1,1.950150430E-1,-6.290132403E-1,9.818349838E0,9.840410666E0
9.783363551E1,-5.174478889E-2,-5.859424472E-1,9.882955551E0,9.900445268E0
9.783602592E1,7.058826834E-2,-5.667998791E-1,9.959526062E0,9.975891147E0
9.783841551E1,1.160518974E-1,-4.854438901E-1,9.823135376E0,9.835807665E0
9.784080592E1,-5.413761362E-2,-5.356931686E-1,9.940383911E0,9.954955065E0
9.784319712E1,-7.806584239E-2,-5.572285652E-1,1.012014389E1,1.013577379E1
9.784558754E1,-3.499503061E-2,-5.763711333E-1,1.001934624E1,1.003597167E1
9.784797707E1,-6.370890141E-2,-5.811567903E-1,9.949954987E0,9.967116247E0
9.785036754E1,-1.139581800E-1,-5.979065299E-1,1.003609657E1,1.005453694E1
9.785275874E1,4.396811500E-2,-6.146563292E-1,1.002652550E1,1.004544420E1
9.785514910E1,1.525424421E-2,-6.385845542E-1,9.882955551E0,9.903576796E0
9.785753868E1,7.537391037E-2,-6.768696904E-1,9.926026344E0,9.949363437E0
9.785992915E1,1.639083475E-1,-7.175477147E-1,9.933204651E0,9.960436502E0
9.786232030E1,1.686939895E-1,-7.390831113E-1,9.906884193E0,9.935847016E0
9.786471072E1,4.157529399E-2,-7.175477147E-1,9.897313118E0,9.923376955E0
9.786710025E1,1.926222295E-1,-6.385845542E-1,9.995418549E0,1.001764870E1
9.786949072E1,1.495514214E-1,-5.524429083E-1,9.849455833E0,9.866070089E0
9.787188191E1,1.286142133E-2,-5.428716540E-1,9.885348320E0,9.900251838E0
9.787427228E1,-1.345962752E-2,-6.074778438E-1,9.902098656E0,9.920724181E0
9.787666186E1,-1.106680464E-2,-6.577271223E-1,9.765707016E0,9.787837400E0
9.787905233E1,4.875376076E-2,-6.936194897E-1,9.710672379E0,9.735535063E0
9.788144348E1,8.075776510E-3,-6.816553473E-1,9.736993790E0,9.760828207E0
9.788383389E1,7.776673883E-2,-6.960122585E-1,9.770493507E0,9.795561449E0
9.788622348E1,1.495514214E-1,-6.864410043E-1,9.796813965E0,9.821971836E0
9.788861389E1,6.101697683E-2,-6.696912646E-1,9.947562218E0,9.970265971E0
9.789100509E1,-1.043868884E-1,-6.122635007E-1,9.993025780E0,1.001230880E1
9.789339551E1,-1.043868884E-1,-6.577271223E-1,9.983454704E0,1.000564188E1
9.789578504E1,2.482553571E-2,-6.457630396E-1,9.882955551E0,9.904061623E0
9.789817551E1,6.101697683E-2,-6.361917257E-1,9.784850121E0,9.805700121E0
9.790056670E1,-8.524430543E-2,-6.266204119E-1,9.796813965E0,9.817203451E0
9.790295707E1,3.918246925E-2,-6.816553473E-1,9.863813400E0,9.887416451E0
9.790534665E1,8.494520187E-2,-7.031907439E-1,9.801599503E0,9.827158578E0
9.790773712E1,-9.960123897E-2,-7.893323898E-1,9.909276962E0,9.941163712E0
9.791012827E1,-1.402792335E-1,-7.845467329E-1,9.942776680E0,9.974667912E0
9.791251868E1,3.918246925E-2,-7.127620578E-1,9.918848038E0,9.944501567E0
9.791490827E1,8.015955985E-2,-6.577271223E-1,9.914062500E0,9.936179637E0
9.791729868E1,1.280160099E-1,-6.649056077E-1,9.949954987E0,9.972968054E0
9.791968988E1,4.396811500E-2,-6.744768620E-1,9.995418549E0,1.001824556E1
9.792208025E1,-1.857428551E-1,-6.577271223E-1,1.002891827E1,1.005217921E1
9.792446983E1,-2.718844712E-1,-6.720840335E-1,9.990633011E0,1.001690402E1
9.792686030E1,-2.264208496E-1,-6.912266612E-1,9.906884193E0,9.933549976E0
9.792925144E1,-6.370890141E-2,-6.433702111E-1,9.823135376E0,9.844387877E0
9.793164186E1,-1.115653589E-1,-6.936194897E-1,9.736993790E0,9.762305203E0
9.793403144E1,-1.345962752E-2,-7.031907439E-1,9.794421196E0,9.819640775E0
9.793642186E1,-1.235294715E-1,-7.462615371E-1,9.794421196E0,9.823586533E0
9.793881306E1,-3.978067636E-2,-7.271189690E-1,9.866206169E0,9.893043448E0
9.794120348E1,6.819544733E-2,-7.151548862E-1,9.818349838E0,9.844597030E0
9.794359301E1,1.286142133E-2,-7.127620578E-1,9.844670296E0,9.870447224E0
9.794598348E1,-1.106680464E-2,-7.079764009E-1,9.882955551E0,9.908287616E0
9.794837467E1,6.580262631E-2,-6.242275834E-1,9.835099220E0,9.855108662E0
9.795076504E1,-7.806584239E-2,-6.625127792E-1,9.818349838E0,9.840986282E0
9.795315462E1,-2.718844712E-1,-7.007979155E-1,9.899705887E0,9.928203036E0
9.795554509E1,-1.713859290E-1,-6.696912646E-1,9.942776680E0,9.966778197E0
9.795793624E1,-1.067797095E-1,-5.979065299E-1,9.794421196E0,9.813234976E0
9.796032665E1,-6.370890141E-2,-6.146563292E-1,9.741779327E0,9.761358804E0
9.796271624E1,-1.761715710E-1,-6.481558084E-1,9.847063065E0,9.869943940E0
9.796510665E1,-6.131608039E-2,-6.266204119E-1,9.832706451E0,9.852843699E0
9.796749785E1,4.636093974E-2,-6.385845542E-1,9.772886276E0,9.793837130E0
9.796988822E1,2.243271284E-2,-6.720840335E-1,9.861420631E0,9.884321780E0
9.797227780E1,-9.242277592E-2,-6.553342938E-1,9.959526062E0,9.981491090E0
9.797466827E1,-3.532404304E-1,-6.984050870E-1,9.897313118E0,9.928210082E0
9.797705941E1,-1.977069676E-1,-6.816553473E-1,9.940383911E0,9.965689859E0
9.797944983E1,-7.567301393E-2,-6.314060688E-1,9.964311600E0,9.984583401E0
9.798183941E1,-1.211366430E-1,-5.667998791E-1,9.914062500E0,9.930990456E0
9.798422988E1,1.286142133E-2,-4.902295470E-1,9.964311600E0,9.976371890E0
9.798662103E1,-3.888336709E-3,-5.835496187E-1,1.005045319E1,1.006738072E1
9.798901144E1,8.494520187E-2,-6.864410043E-1,1.002891827E1,1.005274184E1
9.799140098E1,1.232303679E-1,-6.409773827E-1,9.966704369E0,9.988054550E0
9.799379144E1,7.776673883E-2,-6.385845542E-1,1.002413273E1,1.004475360E1
9.799618264E1,3.678964823E-2,-7.199404836E-1,9.949954987E0,9.976034884E0
9.799857301E1,1.064806059E-1,-7.749754190E-1,1.000259686E1,1.003313854E1
9.800096259E1,2.141576260E-1,-7.055835724E-1,9.969097137E0,9.996329797E0
9.800335306E1,1.878365725E-1,-6.840481758E-1,9.751350403E0,9.777118142E0
9.800574420E1,1.806581169E-1,-6.529414654E-1,9.911669731E0,9.934795759E0
9.800813462E1,1.208375469E-1,-7.079764009E-1,1.011057281E1,1.013605026E1
9.801052421E1,4.396811500E-2,-7.534400225E-1,9.961918831E0,9.990467049E0
9.801291462E1,1.016949639E-1,-6.672984362E-1,9.820742607E0,9.843912557E0
9.801530582E1,-1.585244946E-2,-7.199404836E-1,9.949954987E0,9.975979643E0
9.801769624E1,-1.594218016E-1,-7.175477147E-1,9.947562218E0,9.974682156E0
9.802008577E1,1.351944804E-1,-6.984050870E-1,9.753743172E0,9.779649946E0
9.802247624E1,1.160518974E-1,-6.409773827E-1,9.638887405E0,9.660873173E0
9.802486738E1,-8.524430543E-2,-7.007979155E-1,9.815957069E0,9.841310761E0
9.802725780E1,8.973084623E-4,-6.960122585E-1,9.861420631E0,9.885952192E0
9.802964738E1,7.776673883E-2,-6.912266612E-1,9.880562782E0,9.905017055E0
9.803203785E1,-1.833500415E-1,-7.055835724E-1,9.983454704E0,1.001003663E1
9.803442900E1,-1.498505175E-1,-6.433702111E-1,1.011057281E1,1.013213023E1
9.803681941E1,-3.260220960E-2,-5.811567903E-1,9.909276962E0,9.926357642E0
9.803920894E1,-1.498505175E-1,-5.907281041E-1,9.839884758E0,9.858739621E0
9.804159941E1,-5.892325938E-2,-6.385845542E-1,9.863813400E0,9.884638434E0
9.804399061E1,-9.720841795E-2,-6.792625189E-1,9.813564301E0,9.837524654E0
9.804638098E1,-1.929213256E-1,-7.175477147E-1,9.875777245E0,9.903689693E0
9.804877056E1,-1.139581800E-1,-7.438687682E-1,9.866206169E0,9.894864900E0
9.805116103E1,1.286142133E-2,-6.768696904E-1,9.760921478E0,9.784370501E0
9.805355217E1,-9.481559694E-2,-6.864410043E-1,9.811170578E0,9.835611794E0
9.805594259E1,9.212367237E-2,-7.462615371E-1,9.875777245E0,9.904361122E0
9.805833217E1,3.385843933E-1,-6.792625189E-1,9.777671814E0,9.807084330E0
9.806072259E1,2.003988996E-2,-6.936194897E-1,9.926026344E0,9.950251684E0
9.806311379E1,-1.905284971E-1,-6.792625189E-1,1.012014389E1,1.014470360E1
9.806550415E1,-8.045866340E-2,-6.553342938E-1,1.003131104E1,1.005301635E1
9.806789374E1,-1.881356835E-1,-7.031907439E-1,9.918848038E0,9.945522543E0
9.807028421E1,-5.653043464E-2,-6.553342938E-1,9.918848038E0,9.940634040E0
9.807267535E1,5.353940651E-2,-6.242275834E-1,9.844670296E0,9.864586143E0
9.807506577E1,-1.235294715E-1,-7.055835724E-1,9.866206169E0,9.892175286E0
9.807745535E1,-2.335993052E-1,-7.223333120E-1,1.003131104E1,1.005999678E1
9.807984577E1,-2.383849621E-1,-7.342974544E-1,1.004806042E1,1.007767524E1
9.808223696E1,4.157529399E-2,-7.007979155E-1,1.011057281E1,1.013491632E1
9.808462738E1,1.351944804E-1,-6.696912646E-1,1.004806042E1,1.007126020E1
9.808701696E1,1.710868180E-1,-6.050850153E-1,1.006002426E1,1.007965707E1
9.808940738E1,-1.163510010E-1,-6.074778438E-1,1.008395290E1,1.010290419E1
9.809179858E1,-8.763712645E-2,-6.433702111E-1,1.011057281E1,1.013140109E1
9.809418894E1,1.184447184E-1,-6.242275834E-1,1.006480980E1,1.008484435E1
9.809657853E1,-1.345962752E-2,-5.955137610E-1,9.945169449E0,9.962992179E0
9.809896900E1,-1.594218016E-1,-5.955137610E-1,1.009621620E1,1.011502019E1
9.810136014E1,1.764706708E-2,-5.715855360E-1,1.007677460E1,1.009298805E1
9.810375056E1,1.519442350E-1,-6.242275834E-1,9.940383911E0,9.961123402E0
9.810614014E1,-8.673981763E-3,-6.242275834E-1,1.005284595E1,1.007221163E1
9.810853056E1,-1.824527234E-2,-6.888338327E-1,1.018235779E1,1.020564721E1
9.811092176E1,2.003988996E-2,-6.649056077E-1,1.007438183E1,1.009631964E1
9.811331217E1,2.003988996E-2,-6.696912646E-1,1.003131104E1,1.005366048E1
9.811570170E1,-9.960123897E-2,-6.361917257E-1,1.001934624E1,1.004001790E1
9.811809217E1,-1.953141540E-1,-5.907281041E-1,9.952347755E0,9.971776830E0
9.812048337E1,-2.527419031E-1,-6.457630396E-1,9.866206169E0,9.890546625E0
9.812287374E1,-8.763712645E-2,-6.194419861E-1,9.904491425E0,9.924229896E0
9.812526332E1,1.926222295E-1,-5.859424472E-1,9.873384476E0,9.892631241E0
9.812765379E1,7.298108935E-2,-5.787639618E-1,9.933204651E0,9.950319020E0
9.813004493E1,4.396811500E-2,-6.074778438E-1,1.013450146E1,1.015278692E1
9.813243535E1,1.280160099E-1,-6.649056077E-1,1.003131104E1,1.005413789E1
9.813482493E1,1.088734269E-1,-6.768696904E-1,9.949954987E0,9.973545520E0
9.813721535E1,9.212367237E-2,-6.864410043E-1,1.002891827E1,1.005280506E1
9.813960655E1,1.591227055E-1,-6.864410043E-1,9.937990189E0,9.962939841E0
9.814199691E1,8.255238086E-2,-6.816553473E-1,9.887741089E0,9.911553498E0
9.814438650E1,-8.763712645E-2,-7.103692293E-1,9.961918831E0,9.987598886E0
9.814677696E1,1.525424421E-2,-6.912266612E-1,9.983454704E0,1.000736703E1
9.814916811E1,6.580262631E-2,-7.007979155E-1,9.935597420E0,9.960499174E0
9.815155853E1,2.003988996E-2,-6.768696904E-1,1.002891827E1,1.005175387E1
9.815394811E1,1.495514214E-1,-6.146563292E-1,9.990633011E0,1.001064014E1
9.815633853E1,9.451649338E-2,-6.505486369E-1,9.957133293E0,9.978810065E0
9.815872973E1,-4.456632212E-2,-8.276175261E-1,1.002173901E1,1.005595294E1
9.816112014E1,3.678964823E-2,-5.715855360E-1,1.023260689E1,1.024862465E1
9.816350967E1,-1.019940674E-1,-7.582256794E-1,9.780064583E0,9.809942518E0
9.816590014E1,-8.045866340E-2,-6.457630396E-1,9.966704369E0,9.987926685E0
