"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.655374042E0,6.661148071E-1,-1.354593109E1,1.095422058E0,1.360646565E1
9.665318042E0,6.715036011E-1,-1.383932098E1,1.090632019E0,1.389846037E1
9.675261042E0,6.771917725E-1,-1.411220352E1,1.094823303E0,1.417079797E1
9.685204042E0,6.902146912E-1,-1.437161407E1,1.075214081E0,1.442829764E1
9.695148042E0,6.975494385E-1,-1.460438004E1,1.094374237E0,1.466192847E1
9.705091042E0,7.304809570E-1,-1.481903366E1,1.097817078E0,1.487758594E1
9.715034042E0,7.204518127E-1,-1.496423172E1,1.109642487E0,1.502260258E1
9.724977042E0,7.241940308E-1,-1.507185791E1,1.126557312E0,1.513124216E1
9.734921042E0,7.268884277E-1,-1.514281036E1,1.154698792E0,1.520415739E1
9.744864042E0,7.409591675E-1,-1.520657776E1,1.169368286E0,1.526946135E1
9.754807042E0,7.286846924E-1,-1.525432846E1,1.202748871E0,1.531901182E1
9.764750042E0,7.430548096E-1,-1.526226196E1,1.224154358E0,1.532929628E1
9.774694042E0,7.580236816E-1,-1.522004974E1,1.250649261E0,1.529014839E1
9.784637042E0,7.526348877E-1,-1.515104324E1,1.263971558E0,1.522229269E1
9.794580042E0,7.478448486E-1,-1.502500534E1,1.272952881E0,1.509736621E1
9.804524042E0,7.204518127E-1,-1.484912109E1,1.266665955E0,1.492045209E1
9.814467167E0,7.092251587E-1,-1.465467545E1,1.260379028E0,1.472586391E1
9.824410167E0,6.670129395E-1,-1.444630875E1,1.251846771E0,1.451577979E1
9.834353167E0,6.563850403E-1,-1.422521851E1,1.227447510E0,1.429315606E1
9.844297167E0,6.367758179E-1,-1.397703461E1,1.212179260E0,1.404394383E1
9.854240167E0,6.111790466E-1,-1.369591919E1,1.166524200E0,1.375908867E1
9.864183167E0,5.923182678E-1,-1.338576416E1,1.119821320E0,1.344557633E1
9.874127167E0,6.065386963E-1,-1.301663177E1,1.081351318E0,1.307554636E1
9.884070167E0,5.818400574E-1,-1.262190262E1,1.046324158E0,1.267855504E1
9.894013167E0,5.399272156E-1,-1.225142303E1,9.901908875E-1,1.230322583E1
9.903956167E0,5.450166321E-1,-1.186597458E1,9.484277344E-1,1.191628764E1
9.913900167E0,5.197192383E-1,-1.145492935E1,9.107061768E-1,1.150282141E1
9.923843167E0,5.119354248E-1,-1.105181763E1,8.677455139E-1,1.109764538E1
9.933786167E0,5.014572144E-1,-1.063328796E1,8.430468750E-1,1.067843623E1
9.943729167E0,5.046006775E-1,-1.018287460E1,8.199948120E-1,1.022829157E1
9.953673167E0,5.023553467E-1,-9.729467468E0,8.027806091E-1,9.775446528E0
9.963616167E0,4.710704041E-1,-9.267827454E0,7.878117371E-1,9.313172412E0
9.973559167E0,4.679269409E-1,-8.850644989E0,7.550299072E-1,8.895107785E0
9.983503167E0,4.707710266E-1,-8.441695404E0,7.249424744E-1,8.485834564E0
9.993446167E0,4.501139832E-1,-8.009993134E0,7.065307617E-1,8.053681041E0
1.000338917E1,4.418811035E-1,-7.620802460E0,6.981481934E-1,7.665461496E0
1.001333217E1,4.279600525E-1,-7.232958984E0,6.804849243E-1,7.277493058E0
1.002327617E1,4.083508301E-1,-6.836882629E0,6.423143005E-1,6.879119286E0
1.003321917E1,4.007167053E-1,-6.456822968E0,6.288423157E-1,6.499736869E0
1.004316217E1,3.736230469E-1,-6.135590973E0,6.150709534E-1,6.177651904E0
1.005310517E1,3.418890381E-1,-5.823489990E0,6.020480347E-1,5.864502163E0
1.006304917E1,3.179388428E-1,-5.538183289E0,5.766009521E-1,5.577188172E0
1.007299217E1,3.091072083E-1,-5.282664642E0,5.522016907E-1,5.320434164E0
1.008293517E1,2.927911377E-1,-5.054988098E0,5.287005615E-1,5.090987685E0
1.009287917E1,2.742297363E-1,-4.833299103E0,5.060975647E-1,4.867454870E0
1.010282217E1,2.592608643E-1,-4.650379486E0,4.860392761E-1,4.682892241E0
1.011276517E1,2.308200073E-1,-4.493505707E0,4.616400146E-1,4.523050178E0
1.012270817E1,2.134561157E-1,-4.386029205E0,4.453239441E-1,4.413743209E0
1.013265217E1,1.989363098E-1,-4.317621460E0,4.311035156E-1,4.343648348E0
1.014259517E1,1.938468933E-1,-4.293820953E0,4.219725037E-1,4.318858158E0
1.015253817E1,1.682501221E-1,-4.306245117E0,4.213737488E-1,4.330082095E0
1.016248117E1,1.640588379E-1,-4.328548737E0,4.191284180E-1,4.351886729E0
1.017242517E1,1.603166199E-1,-4.349654846E0,4.150868225E-1,4.372355860E0
1.018236817E1,1.712438965E-1,-4.453239441E0,4.164340210E-1,4.475944960E0
1.019231117E1,1.728904724E-1,-4.566553802E0,4.342469788E-1,4.590411222E0
1.020225517E1,1.874102783E-1,-4.741988983E0,4.264631653E-1,4.764814053E0
1.021219817E1,2.055226135E-1,-4.943919067E0,4.400848389E-1,4.967720801E0
1.022214117E1,2.148033142E-1,-5.169649658E0,4.480183411E-1,5.193470755E0
1.023208417E1,2.369572449E-1,-5.437293091E0,4.818479919E-1,5.463742525E0
1.024202817E1,2.637515259E-1,-5.687872009E0,4.965174866E-1,5.715591175E0
1.025197117E1,2.963836670E-1,-5.983507233E0,5.192701721E-1,6.013305546E0
1.026191417E1,3.231779480E-1,-6.296805725E0,5.514532471E-1,6.329163216E0
1.027185717E1,3.802093506E-1,-6.654861145E0,5.885760498E-1,6.691648360E0
1.028180117E1,4.119433594E-1,-7.044949951E0,6.062393188E-1,7.082975593E0
1.029174417E1,4.855902100E-1,-7.409891052E0,6.503974915E-1,7.454213584E0
1.030168717E1,5.090913391E-1,-7.817942505E0,6.759942627E-1,7.863610319E0
1.031163117E1,5.454656982E-1,-8.239316254E0,6.932084656E-1,8.286398683E0
1.032157417E1,5.957611084E-1,-8.645721130E0,7.668553162E-1,8.700085760E0
1.033151717E1,6.505471802E-1,-9.047485657E0,8.086184692E-1,9.106814601E0
1.034146017E1,6.785389709E-1,-9.476044464E0,8.515791321E-1,9.538397184E0
1.035140417E1,7.006929016E-1,-9.912387085E0,8.818162537E-1,9.976171017E0
1.036134717E1,7.141648865E-1,-1.036070480E1,9.330097961E-1,1.042711575E1
1.037129017E1,7.328759766E-1,-1.080273560E1,9.773176575E-1,1.087158468E1
1.038123317E1,7.264393616E-1,-1.123518631E1,1.019529877E0,1.130471436E1
1.039117717E1,6.982978821E-1,-1.164742905E1,1.066831512E0,1.171701126E1
1.040112017E1,6.851252747E-1,-1.203736816E1,1.069525909E0,1.210419409E1
1.041106317E1,6.741979980E-1,-1.242536133E1,1.082997894E0,1.249067778E1
1.042100717E1,6.626719666E-1,-1.280646881E1,1.089434509E0,1.286979585E1
1.043095017E1,6.601272583E-1,-1.317500244E1,1.099313965E0,1.323725608E1
1.044089317E1,6.387217712E-1,-1.352542374E1,1.131497040E0,1.358769069E1
1.045083617E1,6.192622375E-1,-1.384785324E1,1.131497040E0,1.390779676E1
1.046078017E1,6.011499023E-1,-1.412103516E1,1.136885834E0,1.417947547E1
1.047072317E1,6.090834045E-1,-1.436368057E1,1.149609375E0,1.442247912E1
1.048066617E1,6.123765564E-1,-1.456995163E1,1.149759064E0,1.462807033E1
1.049060917E1,6.502478027E-1,-1.476065506E1,1.162482605E0,1.482063176E1
1.050055317E1,6.628216553E-1,-1.492142075E1,1.164129181E0,1.498143272E1
1.051049617E1,6.752458191E-1,-1.506392441E1,1.180295563E0,1.512517349E1
1.052043917E1,7.137158203E-1,-1.518083130E1,1.175655212E0,1.524300477E1
1.053038317E1,7.397616577E-1,-1.525178375E1,1.182391205E0,1.531542373E1
1.054032617E1,7.710466003E-1,-1.523995834E1,1.177900543E0,1.530484540E1
1.055026917E1,7.991880798E-1,-1.521540939E1,1.209634552E0,1.528432532E1
1.056021217E1,8.155041504E-1,-1.516586243E1,1.218017120E0,1.523653490E1
1.057015617E1,8.258326721E-1,-1.509116776E1,1.236877899E0,1.516427416E1
1.058009917E1,8.367599487E-1,-1.499147507E1,1.216220856E0,1.506398636E1
1.059004217E1,8.373587036E-1,-1.484133728E1,1.218017120E0,1.491475872E1
1.059998617E1,8.129594421E-1,-1.468865479E1,1.228046265E0,1.476230267E1
1.060992917E1,7.676037598E-1,-1.450094513E1,1.222058716E0,1.457257879E1
1.061987217E1,7.280859375E-1,-1.423030792E1,1.194815369E0,1.429892851E1
1.062981517E1,6.900650024E-1,-1.396311356E1,1.177451477E0,1.402965152E1
1.063975917E1,6.625222778E-1,-1.367556152E1,1.142574005E0,1.373919190E1
1.064970217E1,6.222560120E-1,-1.336480774E1,1.127156067E0,1.342668124E1
1.065964517E1,6.029461670E-1,-1.304761734E1,1.117725677E0,1.310927813E1
1.066958817E1,5.643264771E-1,-1.270468048E1,1.088386688E0,1.276369680E1
1.067953217E1,5.292993164E-1,-1.233090775E1,1.055754547E0,1.238733471E1
1.068947517E1,5.203179932E-1,-1.193004135E1,1.010847931E0,1.198409075E1
1.069941817E1,4.810995483E-1,-1.149534531E1,9.774673462E-1,1.154685511E1
1.070936217E1,4.486170959E-1,-1.108400070E1,9.330097961E-1,1.113224309E1
1.071930517E1,4.519102478E-1,-1.064391586E1,8.884025574E-1,1.069048300E1
1.072924817E1,4.559518433E-1,-1.021984772E1,8.744815063E-1,1.026732182E1
1.073919117E1,4.487667847E-1,-9.795929260E0,8.366102600E-1,9.841825970E0
1.074913517E1,4.611909485E-1,-9.373507690E0,8.072712708E-1,9.419502663E0
1.075907817E1,4.722679138E-1,-8.929530945E0,7.732919312E-1,8.975385245E0
1.076902117E1,4.757107544E-1,-8.484057312E0,7.400610352E-1,8.529549785E0
1.077896417E1,4.677772522E-1,-8.035440216E0,7.092251587E-1,8.080229907E0
1.078890817E1,4.555027771E-1,-7.626939697E0,6.953041077E-1,7.672101389E0
1.079885117E1,4.650828552E-1,-7.248077545E0,6.719526672E-1,7.294000997E0
1.080879417E1,4.532574463E-1,-6.879244537E0,6.381230164E-1,6.923629735E0
1.081873829E1,4.312532043E-1,-6.514303436E0,6.036946106E-1,6.556414856E0
1.082868129E1,4.149371338E-1,-6.196065216E0,5.706134033E-1,6.236104284E0
1.083862429E1,4.108955383E-1,-5.849386139E0,5.544470215E-1,5.889954571E0
1.084856729E1,4.002676392E-1,-5.535189514E0,5.135820007E-1,5.573356584E0
1.085851129E1,3.790118408E-1,-5.267097015E0,4.965174866E-1,5.304007029E0
1.086845429E1,3.791615295E-1,-5.033582611E0,4.827461243E-1,5.070873809E0
1.087839729E1,3.640429688E-1,-4.837041321E0,4.616400146E-1,4.872638661E0
1.088834029E1,3.215313721E-1,-4.680616608E0,4.388873291E-1,4.712130764E0
1.089828429E1,2.995271301E-1,-4.556225281E0,4.218228149E-1,4.585503222E0
1.090822729E1,3.013233948E-1,-4.416266327E0,4.165837097E-1,4.446093346E0
1.091817029E1,2.951861572E-1,-4.330494690E0,3.876937866E-1,4.357823493E0
1.092811429E1,2.643502808E-1,-4.273912354E0,3.662882996E-1,4.297717417E0
1.093805729E1,2.577639771E-1,-4.257147217E0,3.864962769E-1,4.282420351E0
1.094800029E1,2.612068176E-1,-4.276606750E0,3.818559265E-1,4.301558816E0
1.095794329E1,2.480342102E-1,-4.374353485E0,3.790118408E-1,4.397742530E0
1.096788729E1,2.556683350E-1,-4.467759247E0,4.041595459E-1,4.493282088E0
1.097783029E1,2.308200073E-1,-4.588857422E0,3.948788452E-1,4.611596211E0
1.098777329E1,2.249821472E-1,-4.743036804E0,4.068539429E-1,4.765768062E0
1.099771629E1,2.347119141E-1,-4.917723541E0,4.417314148E-1,4.943098335E0
1.100766029E1,2.426454163E-1,-5.122198334E0,4.550537109E-1,5.148093477E0
1.101760329E1,2.598596191E-1,-5.356760559E0,4.610412598E-1,5.382840305E0
1.102754629E1,2.522254944E-1,-5.652395782E0,4.936734009E-1,5.679516635E0
1.103749029E1,2.600093079E-1,-5.972130890E0,5.343887329E-1,6.001626740E0
1.104743329E1,2.974314880E-1,-6.304589539E0,5.725593567E-1,6.337518359E0
1.105737629E1,3.379971313E-1,-6.649172974E0,6.117778015E-1,6.685807010E0
1.106731929E1,3.665876770E-1,-7.018754425E0,6.481521606E-1,7.058144333E0
1.107726329E1,3.891906738E-1,-7.367379456E0,6.791377258E-1,7.408844544E0
1.108720629E1,4.213737488E-1,-7.742349701E0,7.301815796E-1,7.788112728E0
1.109714929E1,4.628375244E-1,-8.169261932E0,7.710466003E-1,8.218611315E0
1.110709229E1,5.101391602E-1,-8.611143036E0,8.132588196E-1,8.664491691E0
1.111703629E1,5.439688110E-1,-9.044042816E0,8.553213501E-1,9.100669598E0
1.112697929E1,5.825885010E-1,-9.494306488E0,9.096583557E-1,9.555560861E0
1.113692229E1,5.959107971E-1,-9.924661560E0,9.448352051E-1,9.987328488E0
1.114686629E1,6.267466736E-1,-1.032747391E1,1.001866608E0,1.039486726E1
1.115680929E1,6.526428223E-1,-1.074001602E1,1.009500732E0,1.080708002E1
1.116675229E1,6.902146912E-1,-1.116498230E1,1.014440460E0,1.123219994E1
1.117669529E1,6.864724731E-1,-1.161509628E1,1.033600616E0,1.168118300E1
1.118663929E1,6.843768311E-1,-1.202314774E1,1.054257660E0,1.208866876E1
1.119658229E1,6.837780762E-1,-1.241368561E1,1.065184937E0,1.247805120E1
1.120652529E1,6.700067139E-1,-1.279554153E1,1.078357544E0,1.285836876E1
1.121646929E1,6.712042236E-1,-1.313952621E1,1.079555054E0,1.320087510E1
1.122641229E1,6.691085815E-1,-1.344444214E1,1.103954315E0,1.350627431E1
1.123635529E1,6.586303711E-1,-1.376312943E1,1.088386688E0,1.382179840E1
1.124629829E1,6.646179199E-1,-1.404783737E1,1.097966766E0,1.410634548E1
1.125624229E1,6.512956238E-1,-1.432131866E1,1.121916962E0,1.437995313E1
1.126618529E1,6.665638733E-1,-1.457114914E1,1.124761047E0,1.462968838E1
1.127612829E1,6.788383484E-1,-1.477427673E1,1.144819336E0,1.483410549E1
1.128607129E1,6.626719666E-1,-1.493459335E1,1.143472137E0,1.499295639E1
1.129601529E1,6.700067139E-1,-1.504715927E1,1.175954590E0,1.510790456E1
1.130595829E1,6.735992432E-1,-1.512290176E1,1.203197937E0,1.518563726E1
1.131590129E1,7.065307617E-1,-1.519774612E1,1.232087860E0,1.526396782E1
1.132584529E1,7.074288940E-1,-1.524145523E1,1.229692841E0,1.530733673E1
1.133578829E1,7.286846924E-1,-1.524923904E1,1.257684631E0,1.531835642E1
1.134573129E1,7.247927856E-1,-1.519415359E1,1.268911285E0,1.526426428E1
1.135567429E1,7.376660156E-1,-1.513876877E1,1.286424866E0,1.521122480E1
1.136561829E1,7.686515808E-1,-1.501662277E1,1.273701324E0,1.509013253E1
1.137556129E1,7.843688965E-1,-1.485016891E1,1.260229340E0,1.492417265E1
1.138550429E1,7.496411133E-1,-1.466964432E1,1.237027588E0,1.474078232E1
1.139544729E1,7.261399841E-1,-1.447654587E1,1.215322723E0,1.454560651E1
1.140539129E1,7.144642639E-1,-1.426952637E1,1.213825836E0,1.433887077E1
1.141533429E1,7.015910339E-1,-1.401520523E1,1.182989960E0,1.408253077E1
1.142527729E1,6.725514221E-1,-1.373379044E1,1.138532410E0,1.379730340E1
1.143522129E1,6.357279968E-1,-1.340687027E1,1.115929413E0,1.346824484E1
1.144516429E1,6.164181519E-1,-1.305016205E1,1.068627777E0,1.310834338E1
1.145510729E1,6.012995911E-1,-1.268462219E1,1.037342834E0,1.274116484E1
1.146505029E1,5.598358154E-1,-1.229737747E1,9.904902649E-1,1.234989797E1
1.147499429E1,5.545967102E-1,-1.193677734E1,9.427395630E-1,1.198678392E1
1.148493729E1,5.352868652E-1,-1.155552017E1,9.063652039E-1,1.160336487E1
1.149488029E1,5.041516113E-1,-1.112980545E1,8.690927124E-1,1.117506422E1
1.150482329E1,4.819976807E-1,-1.070858139E1,8.580157471E-1,1.075370765E1
1.151476729E1,4.754113770E-1,-1.024978546E1,8.443940735E-1,1.029549024E1
1.152471029E1,4.427792358E-1,-9.791737976E0,8.300239563E-1,9.836824986E0
1.153465329E1,4.293072510E-1,-9.354497223E0,8.205935669E-1,9.400228551E0
1.154459729E1,4.369413757E-1,-8.925788727E0,7.930508423E-1,8.971596948E0
1.155454029E1,4.393363953E-1,-8.520581360E0,7.734416199E-1,8.566885964E0
1.156448329E1,4.294569397E-1,-8.120762787E0,7.470964050E-1,8.166356259E0
1.157442629E1,4.158352661E-1,-7.701035614E0,7.421566772E-1,7.747881325E0
1.158437029E1,4.086502075E-1,-7.300618286E0,7.111711121E-1,7.346549306E0
1.159431329E1,3.966751099E-1,-6.907835083E0,6.593788147E-1,6.950562358E0
1.160425629E1,3.870950317E-1,-6.528374176E0,6.307882690E-1,6.570190696E0
1.161420029E1,3.718267822E-1,-6.198011169E0,6.186634827E-1,6.239899207E0
1.162414329E1,3.603007507E-1,-5.881868591E0,6.030958557E-1,5.923674482E0
1.163408629E1,3.345542908E-1,-5.617368622E0,5.641767883E-1,5.655532889E0
1.164402929E1,3.215313721E-1,-5.337301025E0,5.373825073E-1,5.373913343E0
1.165397329E1,3.240760803E-1,-5.110971680E0,5.171745300E-1,5.147283391E0
1.166391629E1,3.029699707E-1,-4.886288910E0,4.948709106E-1,4.920620625E0
1.167385929E1,2.990780640E-1,-4.685107269E0,4.743635559E-1,4.718548357E0
1.168380229E1,2.908451843E-1,-4.530628510E0,4.364923096E-1,4.560889294E0
1.169374629E1,2.625540161E-1,-4.417463837E0,4.240681458E-1,4.445532044E0
1.170368929E1,2.537223816E-1,-4.346361694E0,3.950285339E-1,4.371645293E0
1.171363229E1,2.469863892E-1,-4.313879242E0,3.879931641E-1,4.338328605E0
1.172357529E1,2.404000854E-1,-4.297862549E0,3.897894287E-1,4.322192787E0
1.173351929E1,2.309696960E-1,-4.320764923E0,3.832031250E-1,4.343869376E0
1.174346229E1,2.324665833E-1,-4.358486481E0,3.721261597E-1,4.380516293E0
1.175340529E1,2.510279846E-1,-4.428690491E0,3.745211792E-1,4.451581812E0
1.176334929E1,2.427951050E-1,-4.563560028E0,4.104464722E-1,4.588408864E0
1.177329229E1,2.565664673E-1,-4.727768555E0,3.998185730E-1,4.751576238E0
1.178323529E1,2.782713318E-1,-4.922363892E0,3.978726196E-1,4.946251493E0
1.179317829E1,2.863545227E-1,-5.132526855E0,4.173321533E-1,5.157421542E0
1.180312229E1,3.085084534E-1,-5.387596436E0,4.297563171E-1,5.413507487E0
1.181306529E1,3.460803223E-1,-5.660778351E0,4.516108704E-1,5.689300089E0
1.182300758E1,3.414399719E-1,-5.941744080E0,4.816983032E-1,5.971008057E0
1.183295158E1,3.805087280E-1,-6.240223389E0,5.158273315E-1,6.273057681E0
1.184289458E1,4.098477173E-1,-6.600823517E0,5.620811462E-1,6.637377605E0
1.185283758E1,4.388873291E-1,-6.977590027E0,6.048921204E-1,7.017498069E0
1.186278058E1,4.553530884E-1,-7.368726654E0,6.448590088E-1,7.410892124E0
1.187272458E1,4.896318054E-1,-7.773335266E0,6.997947693E-1,7.820114653E0
1.188266758E1,5.204676819E-1,-8.187374268E0,7.764353943E-1,8.240560413E0
1.189261058E1,5.598358154E-1,-8.584498444E0,8.063731384E-1,8.640443698E0
1.190255358E1,5.745053101E-1,-8.995393982E0,8.628057861E-1,9.054921483E0
1.191249758E1,5.966592407E-1,-9.420809326E0,9.092092896E-1,9.483370294E0
1.192244058E1,6.149212646E-1,-9.876611481E0,9.422904968E-1,9.940497668E0
1.193238358E1,6.253994751E-1,-1.032028885E1,9.839039612E-1,1.038593055E1
1.194232758E1,6.298901367E-1,-1.075393707E1,1.011596375E0,1.081976208E1
1.195227058E1,6.358776855E-1,-1.118713623E1,1.046324158E0,1.125393939E1
1.196221358E1,6.508465576E-1,-1.159488831E1,1.059197388E0,1.166134363E1
1.197215658E1,6.688092041E-1,-1.198243240E1,1.075214081E0,1.204915256E1
1.198210058E1,6.583309937E-1,-1.236713242E1,1.064286804E0,1.243028842E1
1.199204358E1,6.367758179E-1,-1.274464737E1,1.079854431E0,1.280615499E1
1.200198658E1,6.397695923E-1,-1.311348038E1,1.092577972E0,1.317446012E1
1.201192958E1,6.382727051E-1,-1.345986008E1,1.087937622E0,1.351883255E1
1.202187358E1,6.384223938E-1,-1.375549530E1,1.084045715E0,1.381290662E1
1.203181658E1,6.569837952E-1,-1.404858582E1,1.090182953E0,1.410612952E1
1.204175958E1,6.562353516E-1,-1.428284866E1,1.082548828E0,1.433883966E1
1.205170358E1,6.682104492E-1,-1.449660416E1,1.083746338E0,1.455240679E1
1.206164658E1,6.833290100E-1,-1.468506226E1,1.093476105E0,1.474156308E1
1.207158958E1,7.038363647E-1,-1.487591537E1,1.110241241E0,1.493388360E1
1.208153258E1,7.280859375E-1,-1.501168304E1,1.130598907E0,1.507179455E1
1.209147658E1,7.432044983E-1,-1.511347137E1,1.149010620E0,1.517529556E1
1.210141958E1,7.514373779E-1,-1.517364624E1,1.182690582E0,1.523820709E1
1.211136258E1,7.629634094E-1,-1.521855286E1,1.209784241E0,1.528561553E1
1.212130558E1,7.732919312E-1,-1.518622009E1,1.237925720E0,1.525620271E1
1.213124958E1,7.713459778E-1,-1.514400787E1,1.248852997E0,1.521497890E1
1.214119258E1,7.761360168E-1,-1.507485168E1,1.253942413E0,1.514681194E1
1.215113558E1,7.661068726E-1,-1.499566635E1,1.283431091E0,1.506997427E1
1.216107958E1,7.325765991E-1,-1.488968674E1,1.277144165E0,1.496230386E1
1.217102258E1,7.271878052E-1,-1.470317459E1,1.266216888E0,1.477550170E1
1.218096558E1,7.033872986E-1,-1.449226318E1,1.254990234E0,1.456349705E1
1.219090858E1,6.792874146E-1,-1.425964691E1,1.234782257E0,1.432911891E1
1.220085258E1,6.599775696E-1,-1.397927994E1,1.184187469E0,1.404486162E1
1.221079558E1,6.373745728E-1,-1.369681732E1,1.163979492E0,1.376095561E1
1.222073858E1,6.140231323E-1,-1.338321945E1,1.122964783E0,1.344427898E1
1.223068158E1,5.846841431E-1,-1.307321411E1,1.076710968E0,1.313050225E1
1.224062558E1,5.632786560E-1,-1.272458908E1,1.030307465E0,1.277865343E1
1.225056858E1,5.423222351E-1,-1.233749405E1,9.803114319E-1,1.238825586E1
1.226051158E1,5.375321960E-1,-1.196342194E1,9.505233765E-1,1.201315529E1
1.227045558E1,5.248086548E-1,-1.151884644E1,9.202862549E-1,1.156746187E1
1.228039858E1,5.138813782E-1,-1.108983856E1,8.782237244E-1,1.113642089E1
1.229034158E1,5.034031677E-1,-1.068193680E1,8.521778870E-1,1.072769293E1
1.230028458E1,5.037025452E-1,-1.026325745E1,8.339158630E-1,1.030939306E1
1.231022858E1,5.043013000E-1,-9.849667511E0,8.268804932E-1,9.897171375E0
1.232017158E1,4.972659302E-1,-9.412576447E0,7.807763672E-1,9.457985013E0
1.233011458E1,4.944218445E-1,-8.979526978E0,7.620652771E-1,9.025358784E0
1.234005758E1,4.782554626E-1,-8.546627197E0,7.402107239E-1,8.591942542E0
1.235000158E1,4.531077576E-1,-8.108638000E0,7.310797119E-1,8.154127446E0
1.235994458E1,4.511618042E-1,-7.689659271E0,7.029382324E-1,7.734890357E0
1.236988758E1,4.405339050E-1,-7.323520660E0,6.944059753E-1,7.369547113E0
1.237983158E1,4.297563171E-1,-6.955585785E0,6.864724731E-1,7.002578708E0
1.238977458E1,4.314028931E-1,-6.599326630E0,6.442602539E-1,6.644719083E0
1.239971758E1,4.007167053E-1,-6.254892883E0,6.251000977E-1,6.298810125E0
1.240966058E1,3.616479492E-1,-5.935906219E0,6.104306030E-1,5.978160035E0
1.241960458E1,3.510200500E-1,-5.615722046E0,5.824388123E-1,5.656746781E0
1.242954758E1,3.333567810E-1,-5.341641998E0,5.263055420E-1,5.377849338E0
1.243949058E1,3.106040955E-1,-5.112618256E0,5.108876038E-1,5.147460197E0
1.244943358E1,2.811154175E-1,-4.920268250E0,4.881349182E-1,4.952407619E0
1.245937758E1,2.679428101E-1,-4.769831085E0,4.727169800E-1,4.800681543E0
1.246932058E1,2.706372070E-1,-4.610562286E0,4.438270569E-1,4.639774946E0
1.247926358E1,2.393522644E-1,-4.489314423E0,4.581971741E-1,4.518979768E0
1.248920758E1,2.158511353E-1,-4.401746521E0,4.315525818E-1,4.428114924E0
1.249915058E1,2.122586060E-1,-4.315376129E0,4.004173279E-1,4.339108075E0
1.250909358E1,2.101629639E-1,-4.314328308E0,3.962260437E-1,4.337579083E0
1.251903658E1,2.079176331E-1,-4.336931305E0,4.080514526E-1,4.361044471E0
1.252898058E1,1.826202393E-1,-4.405788116E0,3.995191956E-1,4.427633077E0
1.253892358E1,1.663041687E-1,-4.504133606E0,4.064048767E-1,4.525487989E0
1.254886658E1,1.775308228E-1,-4.625082092E0,4.043092346E-1,4.646113162E0
1.255880958E1,1.842668152E-1,-4.785698090E0,4.170327759E-1,4.807366930E0
